11150.000,   2.9101E-007,   6.9419E-008,   1.1998E-007,   2.3896E-007,   3.9004E-006,   2.3100E-006,   4.8386E-007,   6.3771E-009,   5.0059E-008,   5.9234E-007,  
11160.000,   2.8973E-007,   6.9958E-008,   1.1956E-007,   2.3935E-007,   3.8952E-006,   2.3180E-006,   4.7834E-007,   6.4855E-009,   4.9731E-008,   5.8599E-007,  
11170.000,   2.8916E-007,   6.8629E-008,   1.1983E-007,   2.3808E-007,   3.8801E-006,   2.3137E-006,   4.8098E-007,   6.6904E-009,   4.9072E-008,   5.8278E-007,  
11180.000,   2.8692E-007,   6.8341E-008,   1.2050E-007,   2.3950E-007,   3.8763E-006,   2.3199E-006,   4.8169E-007,   6.2651E-009,   4.9017E-008,   5.8029E-007,  
11190.000,   2.9027E-007,   6.9024E-008,   1.2096E-007,   2.3796E-007,   3.8833E-006,   2.3139E-006,   4.8125E-007,   6.3578E-009,   5.0034E-008,   5.8173E-007,  
11200.000,   2.8832E-007,   6.8861E-008,   1.2033E-007,   2.3753E-007,   3.8794E-006,   2.3006E-006,   4.7821E-007,   6.3120E-009,   4.9357E-008,   5.7830E-007,  
11210.000,   2.8943E-007,   6.8678E-008,   1.2094E-007,   2.3677E-007,   3.9002E-006,   2.3056E-006,   4.7772E-007,   6.3976E-009,   4.9406E-008,   5.7358E-007,  
11220.000,   2.8838E-007,   6.8160E-008,   1.1962E-007,   2.3834E-007,   3.8810E-006,   2.3201E-006,   4.8121E-007,   6.2916E-009,   4.9586E-008,   5.6678E-007,  
11230.000,   2.8945E-007,   6.7382E-008,   1.2002E-007,   2.3683E-007,   3.9228E-006,   2.3018E-006,   4.8139E-007,   6.4976E-009,   4.9318E-008,   5.6455E-007,  
11240.000,   2.9130E-007,   6.7612E-008,   1.1922E-007,   2.3673E-007,   3.9096E-006,   2.3026E-006,   4.7848E-007,   6.4398E-009,   4.9476E-008,   5.5623E-007,  
11250.000,   2.9078E-007,   6.7457E-008,   1.2072E-007,   2.3468E-007,   3.9310E-006,   2.3126E-006,   4.7629E-007,   6.3904E-009,   5.0090E-008,   5.5490E-007,  
11260.000,   2.8966E-007,   6.6186E-008,   1.2006E-007,   2.3412E-007,   3.8864E-006,   2.2962E-006,   4.7808E-007,   6.3373E-009,   4.9751E-008,   5.4798E-007,  
11270.000,   2.9020E-007,   6.5778E-008,   1.2045E-007,   2.3497E-007,   3.8818E-006,   2.2835E-006,   4.7922E-007,   6.2651E-009,   5.0223E-008,   5.4576E-007,  
11280.000,   2.8960E-007,   6.5246E-008,   1.2008E-007,   2.3411E-007,   3.8670E-006,   2.2935E-006,   4.7804E-007,   6.4892E-009,   4.9580E-008,   5.3403E-007,  
11290.016,   2.8960E-007,   6.4665E-008,   1.1937E-007,   2.3194E-007,   3.9133E-006,   2.2806E-006,   4.7310E-007,   6.4072E-009,   4.9420E-008,   5.3305E-007,  
11300.000,   2.8938E-007,   6.4301E-008,   1.1939E-007,   2.3074E-007,   3.8947E-006,   2.2849E-006,   4.7477E-007,   6.2133E-009,   4.9873E-008,   5.3056E-007,  
11310.000,   2.9108E-007,   6.3278E-008,   1.1959E-007,   2.3295E-007,   3.8832E-006,   2.2745E-006,   4.7432E-007,   6.4699E-009,   4.9794E-008,   5.2439E-007,  
11320.000,   2.9136E-007,   6.3312E-008,   1.2136E-007,   2.2933E-007,   3.8701E-006,   2.2692E-006,   4.7417E-007,   6.4940E-009,   4.9964E-008,   5.1664E-007,  
11330.000,   2.9042E-007,   6.2237E-008,   1.1957E-007,   2.2931E-007,   3.8758E-006,   2.2594E-006,   4.7764E-007,   6.6205E-009,   4.9698E-008,   5.1285E-007,  
11340.000,   2.9116E-007,   6.2127E-008,   1.2105E-007,   2.2967E-007,   3.8843E-006,   2.2572E-006,   4.7247E-007,   6.4193E-009,   4.9553E-008,   5.0481E-007,  
11350.000,   2.8848E-007,   6.1072E-008,   1.2065E-007,   2.2780E-007,   3.8896E-006,   2.2649E-006,   4.7446E-007,   6.3048E-009,   4.9329E-008,   4.9524E-007,  
11360.000,   2.8743E-007,   5.9942E-008,   1.2025E-007,   2.2840E-007,   3.8659E-006,   2.2504E-006,   4.7027E-007,   6.3928E-009,   4.9392E-008,   4.8863E-007,  
11370.000,   2.9016E-007,   5.9724E-008,   1.2099E-007,   2.2720E-007,   3.8931E-006,   2.2241E-006,   4.7228E-007,   6.8241E-009,   5.0542E-008,   4.8377E-007,  
11380.000,   2.8918E-007,   5.8212E-008,   1.1949E-007,   2.2372E-007,   3.8701E-006,   2.2204E-006,   4.7227E-007,   6.3819E-009,   4.9976E-008,   4.7516E-007,  
11390.000,   2.8777E-007,   5.7652E-008,   1.1950E-007,   2.2308E-007,   3.8842E-006,   2.2082E-006,   4.6609E-007,   6.5639E-009,   4.9958E-008,   4.6789E-007,  
11400.000,   2.8667E-007,   5.7611E-008,   1.2178E-007,   2.2362E-007,   3.8790E-006,   2.2119E-006,   4.7053E-007,   6.3253E-009,   4.9772E-008,   4.6244E-007,  
11410.000,   2.8966E-007,   5.6545E-008,   1.1989E-007,   2.2111E-007,   3.8763E-006,   2.1896E-006,   4.6925E-007,   6.2952E-009,   5.0160E-008,   4.5644E-007,  
11420.016,   2.8947E-007,   5.6554E-008,   1.2015E-007,   2.2285E-007,   3.8556E-006,   2.1845E-006,   4.6523E-007,   6.7843E-009,   4.9648E-008,   4.5250E-007,  
11430.000,   2.8893E-007,   5.6078E-008,   1.1944E-007,   2.2100E-007,   3.8489E-006,   2.1865E-006,   4.6838E-007,   6.6048E-009,   5.0214E-008,   4.4848E-007,  
11440.000,   2.8989E-007,   5.4527E-008,   1.2086E-007,   2.2110E-007,   3.8873E-006,   2.1748E-006,   4.6773E-007,   6.2506E-009,   5.0145E-008,   4.4313E-007,  
11450.000,   2.8924E-007,   5.4992E-008,   1.2067E-007,   2.1817E-007,   3.8882E-006,   2.1712E-006,   4.6910E-007,   6.4325E-009,   4.9661E-008,   4.3851E-007,  
11460.000,   2.8889E-007,   5.3641E-008,   1.2010E-007,   2.1788E-007,   3.8744E-006,   2.1553E-006,   4.7063E-007,   6.6386E-009,   5.0352E-008,   4.3168E-007,  
11470.000,   2.8980E-007,   5.3263E-008,   1.2028E-007,   2.1817E-007,   3.8639E-006,   2.1595E-006,   4.6640E-007,   6.5193E-009,   5.0330E-008,   4.3033E-007,  
11480.000,   2.8827E-007,   5.2618E-008,   1.2024E-007,   2.1726E-007,   3.8713E-006,   2.1472E-006,   4.6771E-007,   6.5494E-009,   5.0200E-008,   4.2194E-007,  
11490.000,   2.8760E-007,   5.1894E-008,   1.2120E-007,   2.1819E-007,   3.8637E-006,   2.1471E-006,   4.6455E-007,   6.3771E-009,   5.0298E-008,   4.1847E-007,  
11500.000,   2.8925E-007,   5.0833E-008,   1.1958E-007,   2.1638E-007,   3.8570E-006,   2.1384E-006,   4.6697E-007,   6.6892E-009,   5.0220E-008,   4.1303E-007,  
11510.000,   2.8838E-007,   5.0380E-008,   1.2069E-007,   2.1553E-007,   3.8630E-006,   2.1124E-006,   4.7004E-007,   6.6687E-009,   5.0408E-008,   4.1041E-007,  
11520.000,   2.8985E-007,   5.0341E-008,   1.2050E-007,   2.1670E-007,   3.8736E-006,   2.1094E-006,   4.6500E-007,   6.5181E-009,   4.9988E-008,   4.0434E-007,  
11530.000,   2.8913E-007,   4.9517E-008,   1.2043E-007,   2.1494E-007,   3.8519E-006,   2.0990E-006,   4.6470E-007,   6.3386E-009,   5.0186E-008,   4.0031E-007,  
11540.000,   2.8999E-007,   4.9167E-008,   1.2054E-007,   2.1352E-007,   3.8489E-006,   2.1105E-006,   4.6618E-007,   6.4157E-009,   5.0265E-008,   3.9995E-007,  
11550.000,   2.8806E-007,   4.8173E-008,   1.2058E-007,   2.1360E-007,   3.8769E-006,   2.1003E-006,   4.6872E-007,   6.6337E-009,   5.0393E-008,   3.9369E-007,  
11560.000,   2.8733E-007,   4.8058E-008,   1.2041E-007,   2.1290E-007,   3.8751E-006,   2.0795E-006,   4.6641E-007,   6.4988E-009,   5.0093E-008,   3.9437E-007,  
11570.000,   2.9116E-007,   4.8260E-008,   1.1968E-007,   2.1417E-007,   3.8537E-006,   2.1025E-006,   4.6901E-007,   6.5313E-009,   5.0586E-008,   3.9162E-007,  
11580.000,   2.8927E-007,   4.7937E-008,   1.1963E-007,   2.1534E-007,   3.8702E-006,   2.0828E-006,   4.6769E-007,   6.6711E-009,   5.0619E-008,   3.8776E-007,  
11590.000,   2.8657E-007,   4.7376E-008,   1.2027E-007,   2.1160E-007,   3.8815E-006,   2.0725E-006,   4.6688E-007,   6.5494E-009,   5.0505E-008,   3.8302E-007,  
11600.000,   2.9026E-007,   4.6960E-008,   1.2153E-007,   2.1223E-007,   3.8559E-006,   2.0804E-006,   4.6965E-007,   6.8084E-009,   5.1090E-008,   3.8439E-007,  
11610.000,   2.8849E-007,   4.6611E-008,   1.2047E-007,   2.1347E-007,   3.8820E-006,   2.0627E-006,   4.6680E-007,   6.8108E-009,   5.0973E-008,   3.7962E-007,  
11620.000,   2.9003E-007,   4.6417E-008,   1.2170E-007,   2.1183E-007,   3.8865E-006,   2.0746E-006,   4.6638E-007,   6.3771E-009,   5.0195E-008,   3.7839E-007,  
11630.000,   2.8818E-007,   4.5794E-008,   1.2156E-007,   2.1294E-007,   3.8954E-006,   2.0785E-006,   4.6826E-007,   6.5578E-009,   5.0271E-008,   3.8089E-007,  
11640.000,   2.8936E-007,   4.5881E-008,   1.2057E-007,   2.1154E-007,   3.8837E-006,   2.0705E-006,   4.6814E-007,   6.6036E-009,   5.0470E-008,   3.7313E-007,  
11650.000,   2.8978E-007,   4.5100E-008,   1.2204E-007,   2.1163E-007,   3.8996E-006,   2.0514E-006,   4.6537E-007,   6.8120E-009,   5.0986E-008,   3.7330E-007,  
11660.000,   2.8767E-007,   4.5324E-008,   1.2147E-007,   2.1099E-007,   3.8543E-006,   2.0480E-006,   4.6742E-007,   6.8506E-009,   5.0749E-008,   3.7129E-007,  
11670.000,   2.8925E-007,   4.5076E-008,   1.2125E-007,   2.1046E-007,   3.8874E-006,   2.0597E-006,   4.7121E-007,   6.9024E-009,   5.0835E-008,   3.6814E-007,  
11680.000,   2.8865E-007,   4.4277E-008,   1.2104E-007,   2.0850E-007,   3.9086E-006,   2.0333E-006,   4.6643E-007,   7.0289E-009,   5.1210E-008,   3.6616E-007,  
11690.000,   2.8658E-007,   4.4182E-008,   1.2067E-007,   2.1171E-007,   3.8898E-006,   2.0443E-006,   4.6819E-007,   6.7639E-009,   5.0281E-008,   3.6653E-007,  
11700.000,   2.8747E-007,   4.4259E-008,   1.2100E-007,   2.1122E-007,   3.8957E-006,   2.0281E-006,   4.6756E-007,   6.9325E-009,   5.0480E-008,   3.6305E-007,  
11710.000,   2.8816E-007,   4.3648E-008,   1.2143E-007,   2.1087E-007,   3.9255E-006,   2.0308E-006,   4.6568E-007,   6.7554E-009,   5.1222E-008,   3.6289E-007,  
11720.000,   2.8781E-007,   4.3166E-008,   1.2218E-007,   2.1145E-007,   3.8819E-006,   2.0438E-006,   4.6685E-007,   7.0458E-009,   5.1024E-008,   3.6161E-007,  
11730.000,   2.8918E-007,   4.3999E-008,   1.2100E-007,   2.1188E-007,   3.8905E-006,   2.0371E-006,   4.6785E-007,   6.7807E-009,   5.1130E-008,   3.6132E-007,  
11740.000,   2.8965E-007,   4.3678E-008,   1.2092E-007,   2.1060E-007,   3.8778E-006,   2.0329E-006,   4.6743E-007,   7.0831E-009,   5.0710E-008,   3.6251E-007,  
11750.000,   2.8859E-007,   4.3366E-008,   1.2125E-007,   2.1140E-007,   3.9035E-006,   2.0400E-006,   4.6626E-007,   7.2386E-009,   5.0454E-008,   3.6192E-007,  
11760.000,   2.8837E-007,   4.3111E-008,   1.2207E-007,   2.1280E-007,   3.9018E-006,   2.0515E-006,   4.6612E-007,   7.1614E-009,   5.0894E-008,   3.6201E-007,  
11770.000,   2.8834E-007,   4.3117E-008,   1.2047E-007,   2.1150E-007,   3.9232E-006,   2.0396E-006,   4.6907E-007,   6.9723E-009,   5.0608E-008,   3.5815E-007,  
11780.000,   2.8733E-007,   4.3122E-008,   1.2130E-007,   2.1090E-007,   3.9200E-006,   2.0377E-006,   4.6826E-007,   6.9771E-009,   5.0737E-008,   3.5824E-007,  
11790.000,   2.8955E-007,   4.2939E-008,   1.2205E-007,   2.1179E-007,   3.9028E-006,   2.0465E-006,   4.6721E-007,   7.1988E-009,   5.0658E-008,   3.5782E-007,  
11800.000,   2.8749E-007,   4.2945E-008,   1.2167E-007,   2.1107E-007,   3.9158E-006,   2.0140E-006,   4.6770E-007,   7.3518E-009,   5.0425E-008,   3.5483E-007,  
11810.016,   2.8642E-007,   4.2936E-008,   1.2119E-007,   2.0986E-007,   3.9103E-006,   2.0107E-006,   4.6560E-007,   6.9747E-009,   5.1516E-008,   3.5426E-007,  
11820.000,   2.8932E-007,   4.2669E-008,   1.2135E-007,   2.0982E-007,   3.9732E-006,   2.0200E-006,   4.6991E-007,   7.0880E-009,   5.0675E-008,   3.5341E-007,  
11830.000,   2.8664E-007,   4.2554E-008,   1.2072E-007,   2.1038E-007,   3.9150E-006,   2.0218E-006,   4.6923E-007,   7.1000E-009,   5.1216E-008,   3.5250E-007,  
11840.000,   2.8848E-007,   4.2334E-008,   1.2180E-007,   2.1227E-007,   3.9640E-006,   2.0346E-006,   4.7050E-007,   6.9506E-009,   5.0104E-008,   3.5128E-007,  
11850.000,   2.8695E-007,   4.2506E-008,   1.2177E-007,   2.1216E-007,   3.9261E-006,   2.0341E-006,   4.7067E-007,   7.2663E-009,   5.1080E-008,   3.5289E-007,  
11860.000,   2.8763E-007,   4.2316E-008,   1.2201E-007,   2.0934E-007,   3.9093E-006,   2.0337E-006,   4.6988E-007,   7.6398E-009,   5.1184E-008,   3.5348E-007,  
11870.000,   2.8627E-007,   4.2378E-008,   1.2206E-007,   2.1078E-007,   3.9379E-006,   2.0328E-006,   4.7062E-007,   7.3699E-009,   5.1566E-008,   3.5171E-007,  
11880.000,   2.8722E-007,   4.2022E-008,   1.2140E-007,   2.1093E-007,   3.9383E-006,   2.0313E-006,   4.6977E-007,   7.4892E-009,   5.1134E-008,   3.5397E-007,  
11890.000,   2.8783E-007,   4.1772E-008,   1.2145E-007,   2.1450E-007,   3.9635E-006,   2.0385E-006,   4.7009E-007,   7.4723E-009,   5.1208E-008,   3.5345E-007,  
11900.000,   2.8726E-007,   4.1871E-008,   1.2283E-007,   2.1222E-007,   3.9597E-006,   2.0287E-006,   4.7285E-007,   7.6241E-009,   5.1610E-008,   3.5334E-007,  
11910.000,   2.8874E-007,   4.1747E-008,   1.2146E-007,   2.1259E-007,   3.9356E-006,   2.0209E-006,   4.7365E-007,   7.4711E-009,   5.0716E-008,   3.5234E-007,  
11920.000,   2.8914E-007,   4.2049E-008,   1.2274E-007,   2.1271E-007,   3.9555E-006,   2.0328E-006,   4.7174E-007,   7.3639E-009,   5.0788E-008,   3.5376E-007,  
11930.000,   2.8887E-007,   4.1920E-008,   1.2312E-007,   2.1251E-007,   3.9655E-006,   2.0193E-006,   4.7199E-007,   7.3120E-009,   5.1665E-008,   3.4867E-007,  
11940.016,   2.8602E-007,   4.1860E-008,   1.2262E-007,   2.1198E-007,   3.9625E-006,   2.0305E-006,   4.6986E-007,   7.6157E-009,   5.1686E-008,   3.5151E-007,  
11950.000,   2.8786E-007,   4.1459E-008,   1.2276E-007,   2.1250E-007,   3.9853E-006,   2.0234E-006,   4.6961E-007,   7.5554E-009,   5.0920E-008,   3.5128E-007,  
11960.000,   2.8611E-007,   4.2349E-008,   1.2246E-007,   2.1160E-007,   4.0020E-006,   2.0273E-006,   4.7172E-007,   7.7735E-009,   5.1033E-008,   3.5110E-007,  
11970.000,   2.8830E-007,   4.2202E-008,   1.2358E-007,   2.1291E-007,   3.9838E-006,   2.0290E-006,   4.6924E-007,   7.5627E-009,   5.1325E-008,   3.5086E-007,  
11980.000,   2.8811E-007,   4.1933E-008,   1.2286E-007,   2.1192E-007,   4.0228E-006,   2.0302E-006,   4.7319E-007,   7.7675E-009,   5.1087E-008,   3.5046E-007,  
11990.000,   2.8530E-007,   4.1811E-008,   1.2282E-007,   2.1343E-007,   3.9840E-006,   2.0261E-006,   4.7080E-007,   7.9410E-009,   5.1400E-008,   3.4674E-007,  
12000.000,   2.8808E-007,   4.1325E-008,   1.2368E-007,   2.1266E-007,   3.9944E-006,   2.0266E-006,   4.7683E-007,   7.7554E-009,   5.1452E-008,   3.5048E-007,  
12010.000,   2.8963E-007,   4.1820E-008,   1.2291E-007,   2.1410E-007,   4.0167E-006,   2.0297E-006,   4.7334E-007,   7.6759E-009,   5.0683E-008,   3.4926E-007,  
12020.000,   2.8615E-007,   4.1771E-008,   1.2242E-007,   2.1333E-007,   4.0175E-006,   2.0455E-006,   4.7565E-007,   7.7373E-009,   5.1058E-008,   3.4789E-007,  
12030.000,   2.8892E-007,   4.2172E-008,   1.2287E-007,   2.1256E-007,   4.0396E-006,   2.0350E-006,   4.7411E-007,   8.0217E-009,   5.1431E-008,   3.4798E-007,  
12040.000,   2.9062E-007,   4.1864E-008,   1.2264E-007,   2.1317E-007,   4.0178E-006,   2.0471E-006,   4.7313E-007,   7.9494E-009,   5.1589E-008,   3.4732E-007,  
12050.000,   2.8983E-007,   4.1742E-008,   1.2346E-007,   2.1352E-007,   4.0260E-006,   2.0443E-006,   4.7187E-007,   7.7843E-009,   5.1045E-008,   3.4867E-007,  
12060.000,   2.8835E-007,   4.1587E-008,   1.2295E-007,   2.1382E-007,   4.0458E-006,   2.0518E-006,   4.7560E-007,   7.8446E-009,   5.1827E-008,   3.4680E-007,  
12070.000,   2.8871E-007,   4.1671E-008,   1.2291E-007,   2.1511E-007,   4.0291E-006,   2.0494E-006,   4.7195E-007,   7.9434E-009,   5.1611E-008,   3.5014E-007,  
12080.000,   2.8812E-007,   4.2035E-008,   1.2235E-007,   2.1569E-007,   4.0637E-006,   2.0412E-006,   4.7395E-007,   7.8747E-009,   5.1464E-008,   3.4967E-007,  
12090.000,   2.9025E-007,   4.1393E-008,   1.2310E-007,   2.1526E-007,   4.0904E-006,   2.0355E-006,   4.7230E-007,   7.9687E-009,   5.1137E-008,   3.4918E-007,  
12100.000,   2.9036E-007,   4.2175E-008,   1.2207E-007,   2.1569E-007,   4.0421E-006,   2.0591E-006,   4.7500E-007,   7.9602E-009,   5.1028E-008,   3.5026E-007,  
12110.000,   2.8972E-007,   4.1484E-008,   1.2471E-007,   2.1648E-007,   4.0806E-006,   2.0702E-006,   4.7510E-007,   8.1060E-009,   5.1364E-008,   3.5030E-007,  
12120.000,   2.8958E-007,   4.1869E-008,   1.2282E-007,   2.1575E-007,   4.0478E-006,   2.0751E-006,   4.7321E-007,   8.1711E-009,   5.1083E-008,   3.5124E-007,  
12130.000,   2.9142E-007,   4.2075E-008,   1.2234E-007,   2.1528E-007,   4.0828E-006,   2.0680E-006,   4.7374E-007,   8.2831E-009,   5.1214E-008,   3.5210E-007,  
12140.000,   2.9027E-007,   4.1795E-008,   1.2364E-007,   2.1471E-007,   4.0792E-006,   2.0609E-006,   4.7159E-007,   8.2880E-009,   5.1428E-008,   3.4758E-007,  
12150.000,   2.8952E-007,   4.2219E-008,   1.2186E-007,   2.1592E-007,   4.0894E-006,   2.0707E-006,   4.7401E-007,   8.1349E-009,   5.1663E-008,   3.4854E-007,  
12160.000,   2.9020E-007,   4.2117E-008,   1.2335E-007,   2.1609E-007,   4.0844E-006,   2.0688E-006,   4.7317E-007,   8.1855E-009,   5.1007E-008,   3.4922E-007,  
12170.000,   2.9000E-007,   4.1724E-008,   1.2428E-007,   2.1509E-007,   4.0835E-006,   2.0664E-006,   4.7374E-007,   8.3373E-009,   5.1317E-008,   3.5051E-007,  
12180.000,   2.9011E-007,   4.1869E-008,   1.2340E-007,   2.1260E-007,   4.0968E-006,   2.0736E-006,   4.7469E-007,   8.3434E-009,   5.2225E-008,   3.4935E-007,  
12190.000,   2.9268E-007,   4.2023E-008,   1.2402E-007,   2.1679E-007,   4.1178E-006,   2.0939E-006,   4.7859E-007,   8.3205E-009,   5.1658E-008,   3.5265E-007,  
12200.000,   2.8922E-007,   4.1230E-008,   1.2457E-007,   2.1771E-007,   4.1648E-006,   2.0908E-006,   4.7181E-007,   8.4253E-009,   5.1794E-008,   3.5323E-007,  
12210.000,   2.8931E-007,   4.2042E-008,   1.2348E-007,   2.1793E-007,   4.1132E-006,   2.0716E-006,   4.7894E-007,   8.4229E-009,   5.1687E-008,   3.5265E-007,  
12220.000,   2.9130E-007,   4.2195E-008,   1.2342E-007,   2.1875E-007,   4.1527E-006,   2.1018E-006,   4.7959E-007,   8.5651E-009,   5.1416E-008,   3.5248E-007,  
12230.000,   2.9213E-007,   4.2383E-008,   1.2339E-007,   2.1844E-007,   4.1354E-006,   2.1105E-006,   4.7806E-007,   8.3783E-009,   5.1928E-008,   3.5314E-007,  
12240.000,   2.9338E-007,   4.2337E-008,   1.2404E-007,   2.1723E-007,   4.1367E-006,   2.1029E-006,   4.7569E-007,   8.5904E-009,   5.2412E-008,   3.5355E-007,  
12250.000,   2.9245E-007,   4.2233E-008,   1.2403E-007,   2.1778E-007,   4.1843E-006,   2.1157E-006,   4.7954E-007,   8.7096E-009,   5.1229E-008,   3.5287E-007,  
12260.000,   2.9321E-007,   4.2724E-008,   1.2384E-007,   2.1619E-007,   4.1833E-006,   2.1138E-006,   4.7657E-007,   8.6807E-009,   5.1567E-008,   3.5182E-007,  
12270.000,   2.8935E-007,   4.2207E-008,   1.2469E-007,   2.1786E-007,   4.1904E-006,   2.1221E-006,   4.7686E-007,   8.7843E-009,   5.1640E-008,   3.5474E-007,  
12280.000,   2.8851E-007,   4.1973E-008,   1.2431E-007,   2.2084E-007,   4.1803E-006,   2.1075E-006,   4.8032E-007,   8.8157E-009,   5.1883E-008,   3.5016E-007,  
12290.000,   2.9163E-007,   4.2261E-008,   1.2482E-007,   2.2074E-007,   4.1853E-006,   2.1191E-006,   4.7763E-007,   8.7940E-009,   5.0984E-008,   3.5434E-007,  
12300.000,   2.9337E-007,   4.2189E-008,   1.2436E-007,   2.1758E-007,   4.1846E-006,   2.1224E-006,   4.7930E-007,   8.9807E-009,   5.1818E-008,   3.5331E-007,  
12310.000,   2.9052E-007,   4.1820E-008,   1.2355E-007,   2.1986E-007,   4.1947E-006,   2.1243E-006,   4.7995E-007,   8.8482E-009,   5.1159E-008,   3.5379E-007,  
12320.000,   2.9369E-007,   4.2306E-008,   1.2380E-007,   2.1799E-007,   4.2315E-006,   2.1488E-006,   4.8131E-007,   9.0590E-009,   5.2098E-008,   3.5066E-007,  
12330.016,   2.9203E-007,   4.1711E-008,   1.2517E-007,   2.2027E-007,   4.2316E-006,   2.1357E-006,   4.8100E-007,   9.0590E-009,   5.1689E-008,   3.5374E-007,  
12340.000,   2.9150E-007,   4.2540E-008,   1.2416E-007,   2.2059E-007,   4.2172E-006,   2.1456E-006,   4.7984E-007,   9.0000E-009,   5.1759E-008,   3.5351E-007,  
12350.000,   2.9207E-007,   4.2604E-008,   1.2442E-007,   2.2101E-007,   4.2435E-006,   2.1384E-006,   4.8020E-007,   8.9747E-009,   5.1961E-008,   3.5294E-007,  
12360.000,   2.9152E-007,   4.2288E-008,   1.2587E-007,   2.2113E-007,   4.2681E-006,   2.1531E-006,   4.8053E-007,   9.0096E-009,   5.1884E-008,   3.5451E-007,  
12370.000,   2.9242E-007,   4.2569E-008,   1.2508E-007,   2.2110E-007,   4.2547E-006,   2.1366E-006,   4.8224E-007,   9.1434E-009,   5.2453E-008,   3.5322E-007,  
12380.000,   2.9350E-007,   4.2660E-008,   1.2427E-007,   2.2000E-007,   4.2496E-006,   2.1591E-006,   4.7988E-007,   9.1241E-009,   5.2452E-008,   3.5521E-007,  
12390.000,   2.9091E-007,   4.2851E-008,   1.2491E-007,   2.2272E-007,   4.2595E-006,   2.1511E-006,   4.8121E-007,   9.1084E-009,   5.2257E-008,   3.5668E-007,  
12400.000,   2.9298E-007,   4.2943E-008,   1.2553E-007,   2.2265E-007,   4.2912E-006,   2.1621E-006,   4.8659E-007,   9.1651E-009,   5.1848E-008,   3.5754E-007,  
12410.000,   2.9438E-007,   4.2893E-008,   1.2406E-007,   2.2159E-007,   4.3409E-006,   2.1703E-006,   4.8638E-007,   9.5072E-009,   5.2581E-008,   3.5590E-007,  
12420.000,   2.9407E-007,   4.2459E-008,   1.2479E-007,   2.2236E-007,   4.3101E-006,   2.1740E-006,   4.8363E-007,   9.2410E-009,   5.2072E-008,   3.5680E-007,  
12430.000,   2.9300E-007,   4.2892E-008,   1.2577E-007,   2.2351E-007,   4.3150E-006,   2.1773E-006,   4.8339E-007,   9.3289E-009,   5.2106E-008,   3.5883E-007,  
12440.000,   2.9400E-007,   4.2624E-008,   1.2493E-007,   2.2278E-007,   4.3354E-006,   2.1821E-006,   4.8364E-007,   9.5663E-009,   5.1846E-008,   3.5769E-007,  
12450.000,   2.9369E-007,   4.3070E-008,   1.2443E-007,   2.2375E-007,   4.3415E-006,   2.1766E-006,   4.8483E-007,   9.3386E-009,   5.1792E-008,   3.5625E-007,  
12460.000,   2.9499E-007,   4.2652E-008,   1.2294E-007,   2.2265E-007,   4.3573E-006,   2.2018E-006,   4.8860E-007,   9.5012E-009,   5.2681E-008,   3.5967E-007,  
12470.000,   2.9467E-007,   4.3169E-008,   1.2511E-007,   2.2333E-007,   4.3645E-006,   2.1984E-006,   4.8532E-007,   9.6217E-009,   5.2494E-008,   3.5918E-007,  
12480.000,   2.9368E-007,   4.3146E-008,   1.2473E-007,   2.2432E-007,   4.3645E-006,   2.1986E-006,   4.8280E-007,   9.5133E-009,   5.1972E-008,   3.5783E-007,  
12490.000,   2.9450E-007,   4.3122E-008,   1.2428E-007,   2.2346E-007,   4.3683E-006,   2.2019E-006,   4.8597E-007,   9.5253E-009,   5.2507E-008,   3.5928E-007,  
12500.000,   2.9605E-007,   4.3717E-008,   1.2486E-007,   2.2517E-007,   4.4178E-006,   2.2123E-006,   4.8676E-007,   1.0120E-008,   5.2543E-008,   3.6219E-007,  
12510.000,   2.9452E-007,   4.2919E-008,   1.2575E-007,   2.2590E-007,   4.3788E-006,   2.2214E-006,   4.8242E-007,   9.6880E-009,   5.2240E-008,   3.6138E-007,  
12520.000,   2.9681E-007,   4.2851E-008,   1.2531E-007,   2.2536E-007,   4.3847E-006,   2.2299E-006,   4.8371E-007,   9.6940E-009,   5.2351E-008,   3.5957E-007,  
12530.000,   2.9533E-007,   4.3212E-008,   1.2574E-007,   2.2762E-007,   4.4390E-006,   2.2207E-006,   4.8828E-007,   9.7795E-009,   5.2728E-008,   3.6012E-007,  
12540.000,   2.9689E-007,   4.4336E-008,   1.2591E-007,   2.2738E-007,   4.4485E-006,   2.2444E-006,   4.8636E-007,   9.9663E-009,   5.2381E-008,   3.6069E-007,  
12550.000,   2.9791E-007,   4.3481E-008,   1.2678E-007,   2.2790E-007,   4.4414E-006,   2.2398E-006,   4.8480E-007,   9.9952E-009,   5.3078E-008,   3.6167E-007,  
12560.000,   3.0028E-007,   4.3216E-008,   1.2712E-007,   2.2763E-007,   4.4219E-006,   2.2423E-006,   4.8618E-007,   1.0225E-008,   5.2742E-008,   3.5988E-007,  
12570.000,   2.9838E-007,   4.4100E-008,   1.2710E-007,   2.2781E-007,   4.4810E-006,   2.2444E-006,   4.8976E-007,   9.9133E-009,   5.2741E-008,   3.6514E-007,  
12580.000,   2.9521E-007,   4.3972E-008,   1.2638E-007,   2.2830E-007,   4.4840E-006,   2.2485E-006,   4.8609E-007,   9.8241E-009,   5.3705E-008,   3.6340E-007,  
