Jul 08, 2019  09:55:22 PM
Residual Gas Analyzer Software 
RGA Software Version, 3.218.004

Pressure vs Time Scan Setup:

Active channels in Scan, 10 
Units, Torr
Sample Period, 10.00, sec
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1060, Volts
CEM Gain, 1.11E+003 
Sensitivity Factor, 8.30E-005 
Filament Current, 1.00, mAmps
Start time, Jul 08, 2019  09:55:22 PM 
Channel,  Mass(amu),     Name,                 Cal Factor,  Noise Floor, CEM Status

1         2.00           H2                    1.00         2            OFF
2         12.00          Carbon                1.00         2            OFF
3         14.00          Nitrogen              1.00         2            OFF
4         16.00          CH4                   1.00         2            OFF
5         18.00          H2O                   1.00         2            OFF
6         28.00          CO                    1.00         2            OFF
7         32.00          O2                    1.00         2            OFF
8         34.00          H2S                   1.00         2            OFF
9         40.00          KH/NaOH               1.00         2            OFF
10        44.00          CO2                   1.00         2            OFF


Time(s)      Channel#1   Channel#2   Channel#3   Channel#4   Channel#5   Channel#6   Channel#7   Channel#8   Channel#9   Channel#10  

21960.000,   3.3897E-007,   1.8616E-008,   1.7374E-007,   3.1339E-007,   7.5090E-006,   2.2469E-006,   3.6044E-007,   2.9554E-009,   6.3361E-008,   1.0692E-007,  
21970.000,   3.3868E-007,   1.8249E-008,   1.7369E-007,   3.1203E-007,   7.4579E-006,   2.2389E-006,   3.6259E-007,   2.8205E-009,   6.3058E-008,   1.0523E-007,  
21980.000,   3.3804E-007,   1.8128E-008,   1.7118E-007,   3.1011E-007,   7.4945E-006,   2.2232E-006,   3.6317E-007,   2.4446E-009,   6.3727E-008,   1.0690E-007,  
21990.016,   3.3828E-007,   1.8318E-008,   1.7222E-007,   3.1326E-007,   7.4463E-006,   2.2169E-006,   3.6636E-007,   2.6506E-009,   6.3230E-008,   1.0482E-007,  
22000.000,   3.3712E-007,   1.8276E-008,   1.7210E-007,   3.1132E-007,   7.4691E-006,   2.2169E-006,   3.6547E-007,   2.9024E-009,   6.3243E-008,   1.0553E-007,  
22010.000,   3.3355E-007,   1.8405E-008,   1.7235E-007,   3.1092E-007,   7.4193E-006,   2.2231E-006,   3.6647E-007,   2.8157E-009,   6.3814E-008,   1.0476E-007,  
22020.000,   3.3387E-007,   1.8235E-008,   1.7118E-007,   3.0908E-007,   7.4735E-006,   2.2097E-006,   3.6808E-007,   2.8337E-009,   6.3573E-008,   1.0456E-007,  
22030.000,   3.3132E-007,   1.8257E-008,   1.7202E-007,   3.0505E-007,   7.4572E-006,   2.2439E-006,   3.6792E-007,   2.9940E-009,   6.3400E-008,   1.0350E-007,  
22040.000,   3.3347E-007,   1.7919E-008,   1.7172E-007,   3.0878E-007,   7.3941E-006,   2.2257E-006,   3.7312E-007,   2.7904E-009,   6.3760E-008,   1.0276E-007,  
22050.000,   3.3230E-007,   1.7965E-008,   1.7165E-007,   3.1003E-007,   7.4172E-006,   2.2144E-006,   3.7103E-007,   2.6386E-009,   6.3294E-008,   1.0291E-007,  
22060.000,   3.3283E-007,   1.8239E-008,   1.7080E-007,   3.1053E-007,   7.3939E-006,   2.2114E-006,   3.7450E-007,   2.6422E-009,   6.3590E-008,   1.0252E-007,  
22070.000,   3.2552E-007,   1.7687E-008,   1.7099E-007,   3.0881E-007,   7.3487E-006,   2.2190E-006,   3.7451E-007,   2.7277E-009,   6.2708E-008,   1.0357E-007,  
22080.016,   3.2959E-007,   1.7966E-008,   1.7168E-007,   3.0950E-007,   7.3652E-006,   2.2104E-006,   3.7607E-007,   2.8084E-009,   6.2589E-008,   1.0208E-007,  
22090.000,   3.2748E-007,   1.7996E-008,   1.7117E-007,   3.0779E-007,   7.3658E-006,   2.2280E-006,   3.7673E-007,   2.8518E-009,   6.3518E-008,   1.0288E-007,  
22100.000,   3.2667E-007,   1.8154E-008,   1.7144E-007,   3.0818E-007,   7.3749E-006,   2.2231E-006,   3.8146E-007,   2.8940E-009,   6.3557E-008,   1.0206E-007,  
22110.000,   3.2847E-007,   1.8266E-008,   1.7113E-007,   3.0871E-007,   7.3509E-006,   2.2225E-006,   3.8059E-007,   2.9651E-009,   6.2949E-008,   1.0160E-007,  
22120.000,   3.2783E-007,   1.7955E-008,   1.7128E-007,   3.0695E-007,   7.3692E-006,   2.2154E-006,   3.7973E-007,   2.7771E-009,   6.3136E-008,   1.0237E-007,  
22130.000,   3.2627E-007,   1.7753E-008,   1.7069E-007,   3.0610E-007,   7.2844E-006,   2.2146E-006,   3.8387E-007,   2.8313E-009,   6.3570E-008,   1.0057E-007,  
22140.000,   3.2637E-007,   1.7777E-008,   1.7100E-007,   3.0859E-007,   7.3330E-006,   2.2295E-006,   3.8253E-007,   2.7518E-009,   6.2478E-008,   1.0042E-007,  
22150.000,   3.2416E-007,   1.7651E-008,   1.7056E-007,   3.0810E-007,   7.3813E-006,   2.2241E-006,   3.8538E-007,   2.7337E-009,   6.2714E-008,   1.0035E-007,  
22160.000,   3.2474E-007,   1.7608E-008,   1.6916E-007,   3.0536E-007,   7.2726E-006,   2.2006E-006,   3.8449E-007,   2.9084E-009,   6.2669E-008,   1.0113E-007,  
22170.000,   3.2405E-007,   1.7466E-008,   1.7147E-007,   3.0777E-007,   7.3151E-006,   2.2159E-006,   3.8443E-007,   2.8831E-009,   6.2655E-008,   9.9492E-008,  
22180.000,   3.2346E-007,   1.7724E-008,   1.7059E-007,   3.0383E-007,   7.2394E-006,   2.1947E-006,   3.8481E-007,   2.8639E-009,   6.2719E-008,   9.8966E-008,  
22190.000,   3.2127E-007,   1.7761E-008,   1.6985E-007,   3.0274E-007,   7.2420E-006,   2.1722E-006,   3.8482E-007,   2.8000E-009,   6.2193E-008,   9.8363E-008,  
22200.000,   3.2012E-007,   1.7508E-008,   1.7022E-007,   3.0297E-007,   7.2314E-006,   2.1782E-006,   3.8578E-007,   2.6771E-009,   6.2119E-008,   9.8306E-008,  
22210.000,   3.1747E-007,   1.7205E-008,   1.7002E-007,   3.0267E-007,   7.1848E-006,   2.1980E-006,   3.9001E-007,   2.9530E-009,   6.2418E-008,   9.7498E-008,  
22220.000,   3.1795E-007,   1.7424E-008,   1.6918E-007,   3.0094E-007,   7.2357E-006,   2.1919E-006,   3.8903E-007,   3.0386E-009,   6.2027E-008,   9.8066E-008,  
22230.000,   3.2048E-007,   1.7278E-008,   1.6915E-007,   3.0264E-007,   7.1814E-006,   2.1847E-006,   3.8959E-007,   2.7446E-009,   6.2301E-008,   9.6787E-008,  
22240.000,   3.1663E-007,   1.6911E-008,   1.6929E-007,   3.0280E-007,   7.1511E-006,   2.2031E-006,   3.9258E-007,   2.8916E-009,   6.1646E-008,   9.6778E-008,  
22250.000,   3.1785E-007,   1.7070E-008,   1.6850E-007,   3.0151E-007,   7.1734E-006,   2.1971E-006,   3.9172E-007,   3.0470E-009,   6.1965E-008,   9.6324E-008,  
22260.000,   3.1510E-007,   1.7624E-008,   1.6943E-007,   3.0300E-007,   7.1587E-006,   2.1996E-006,   3.9796E-007,   3.0446E-009,   6.2823E-008,   9.6240E-008,  
22270.000,   3.1713E-007,   1.7173E-008,   1.6939E-007,   2.9950E-007,   7.1402E-006,   2.1634E-006,   3.9369E-007,   2.9036E-009,   6.1740E-008,   9.5983E-008,  
22280.000,   3.1303E-007,   1.7054E-008,   1.6826E-007,   2.9966E-007,   7.1607E-006,   2.1764E-006,   3.9685E-007,   3.2542E-009,   6.1411E-008,   9.5536E-008,  
22290.000,   3.1483E-007,   1.7333E-008,   1.6910E-007,   3.0114E-007,   7.0824E-006,   2.1777E-006,   3.9881E-007,   2.7012E-009,   6.1745E-008,   9.6631E-008,  
22300.000,   3.1439E-007,   1.6831E-008,   1.6920E-007,   2.9919E-007,   7.1012E-006,   2.1647E-006,   3.9929E-007,   2.8639E-009,   6.2536E-008,   9.5887E-008,  
22310.000,   3.1108E-007,   1.7273E-008,   1.6783E-007,   2.9919E-007,   7.1062E-006,   2.1861E-006,   3.9731E-007,   3.1964E-009,   6.1710E-008,   9.5261E-008,  
22320.000,   3.1346E-007,   1.7098E-008,   1.6877E-007,   2.9807E-007,   7.0822E-006,   2.1685E-006,   4.0051E-007,   3.2096E-009,   6.1690E-008,   9.5645E-008,  
22330.000,   3.1172E-007,   1.6524E-008,   1.6890E-007,   2.9881E-007,   7.0317E-006,   2.1693E-006,   4.0404E-007,   2.9072E-009,   6.2214E-008,   9.6153E-008,  
22340.000,   3.0979E-007,   1.6308E-008,   1.6753E-007,   2.9957E-007,   7.0861E-006,   2.1718E-006,   4.0301E-007,   3.1795E-009,   6.1916E-008,   9.4271E-008,  
22350.000,   3.0770E-007,   1.6982E-008,   1.6660E-007,   2.9748E-007,   7.0465E-006,   2.1678E-006,   4.0269E-007,   3.1964E-009,   6.1754E-008,   9.3978E-008,  
22360.000,   3.0970E-007,   1.6957E-008,   1.6637E-007,   2.9733E-007,   7.0190E-006,   2.1413E-006,   4.0211E-007,   2.9157E-009,   6.0933E-008,   9.4308E-008,  
22370.000,   3.0797E-007,   1.6393E-008,   1.6753E-007,   2.9577E-007,   7.0467E-006,   2.1571E-006,   4.0774E-007,   3.1867E-009,   6.1255E-008,   9.2834E-008,  
22380.000,   3.0832E-007,   1.6663E-008,   1.6602E-007,   2.9611E-007,   7.0099E-006,   2.1714E-006,   4.0685E-007,   3.0217E-009,   6.1558E-008,   9.2886E-008,  
22390.000,   3.0957E-007,   1.7154E-008,   1.6541E-007,   2.9397E-007,   7.0320E-006,   2.1559E-006,   4.0666E-007,   3.2157E-009,   6.1167E-008,   9.3070E-008,  
22400.000,   3.0741E-007,   1.6435E-008,   1.6728E-007,   2.9587E-007,   7.0316E-006,   2.1591E-006,   4.1212E-007,   3.0735E-009,   6.1067E-008,   9.3883E-008,  
22410.000,   3.0579E-007,   1.6645E-008,   1.6775E-007,   2.9543E-007,   7.0630E-006,   2.1694E-006,   4.0848E-007,   3.1928E-009,   6.2016E-008,   9.2837E-008,  
22420.000,   3.0490E-007,   1.6870E-008,   1.6710E-007,   2.9907E-007,   7.0724E-006,   2.1665E-006,   4.1065E-007,   2.9614E-009,   6.1881E-008,   9.3049E-008,  
22430.000,   3.0647E-007,   1.6781E-008,   1.6747E-007,   2.9535E-007,   6.9995E-006,   2.1775E-006,   4.1301E-007,   2.9651E-009,   6.1647E-008,   9.2025E-008,  
22440.000,   3.0959E-007,   1.6540E-008,   1.6681E-007,   2.9659E-007,   7.0582E-006,   2.1607E-006,   4.1652E-007,   2.9446E-009,   6.1436E-008,   9.2367E-008,  
22450.000,   3.0345E-007,   1.6254E-008,   1.6735E-007,   2.9692E-007,   6.9970E-006,   2.1670E-006,   4.1534E-007,   3.2373E-009,   6.1512E-008,   9.2069E-008,  
22460.000,   3.0394E-007,   1.6317E-008,   1.6663E-007,   2.9802E-007,   6.9805E-006,   2.1559E-006,   4.1725E-007,   3.1916E-009,   6.1563E-008,   9.1739E-008,  
22470.000,   3.0522E-007,   1.6361E-008,   1.6574E-007,   2.9612E-007,   7.0136E-006,   2.1501E-006,   4.1696E-007,   3.1120E-009,   6.1517E-008,   9.0889E-008,  
22480.000,   3.0339E-007,   1.6518E-008,   1.6657E-007,   2.9526E-007,   6.9278E-006,   2.1506E-006,   4.1740E-007,   3.1108E-009,   6.1792E-008,   9.2012E-008,  
22490.000,   3.0107E-007,   1.6577E-008,   1.6676E-007,   2.9502E-007,   6.9914E-006,   2.1526E-006,   4.2383E-007,   3.0518E-009,   6.1784E-008,   9.0681E-008,  
22500.000,   3.0038E-007,   1.6107E-008,   1.6606E-007,   2.9350E-007,   6.9231E-006,   2.1357E-006,   4.1967E-007,   2.9759E-009,   6.1273E-008,   9.0888E-008,  
22510.000,   2.9940E-007,   1.6370E-008,   1.6621E-007,   2.9349E-007,   6.9485E-006,   2.1365E-006,   4.2165E-007,   3.0843E-009,   6.1039E-008,   9.0537E-008,  
22520.000,   3.0176E-007,   1.6171E-008,   1.6521E-007,   2.9543E-007,   6.8985E-006,   2.1463E-006,   4.2070E-007,   2.8566E-009,   6.1399E-008,   9.0993E-008,  
22530.000,   2.9986E-007,   1.6288E-008,   1.6577E-007,   2.9272E-007,   6.8670E-006,   2.1413E-006,   4.1876E-007,   3.0578E-009,   6.1333E-008,   9.0631E-008,  
22540.000,   2.9632E-007,   1.6057E-008,   1.6552E-007,   2.9321E-007,   6.8925E-006,   2.1466E-006,   4.2390E-007,   2.9819E-009,   6.0992E-008,   9.0046E-008,  
22550.000,   2.9844E-007,   1.6346E-008,   1.6534E-007,   2.9394E-007,   6.9152E-006,   2.1426E-006,   4.2198E-007,   2.8349E-009,   6.0467E-008,   8.9437E-008,  
22560.016,   2.9550E-007,   1.6092E-008,   1.6529E-007,   2.9387E-007,   6.8758E-006,   2.1243E-006,   4.2415E-007,   2.6542E-009,   6.0472E-008,   8.9265E-008,  
22570.000,   2.9817E-007,   1.6257E-008,   1.6491E-007,   2.9272E-007,   6.8335E-006,   2.1163E-006,   4.2391E-007,   3.0446E-009,   6.0380E-008,   8.9393E-008,  
22580.000,   2.9698E-007,   1.5957E-008,   1.6501E-007,   2.9315E-007,   6.8315E-006,   2.1274E-006,   4.2637E-007,   2.9301E-009,   6.0680E-008,   8.9366E-008,  
22590.000,   2.9455E-007,   1.5784E-008,   1.6446E-007,   2.8953E-007,   6.8564E-006,   2.1209E-006,   4.2637E-007,   3.2554E-009,   6.0888E-008,   8.9122E-008,  
22600.000,   2.9427E-007,   1.6470E-008,   1.6343E-007,   2.8961E-007,   6.8457E-006,   2.1270E-006,   4.2826E-007,   3.1988E-009,   6.0130E-008,   8.8522E-008,  
22610.000,   2.9518E-007,   1.5466E-008,   1.6402E-007,   2.8920E-007,   6.8253E-006,   2.1232E-006,   4.3020E-007,   3.1723E-009,   6.0760E-008,   8.7554E-008,  
22620.000,   2.9170E-007,   1.5824E-008,   1.6485E-007,   2.9264E-007,   6.7940E-006,   2.1418E-006,   4.3496E-007,   3.0108E-009,   6.0613E-008,   8.8028E-008,  
22630.000,   2.9166E-007,   1.5848E-008,   1.6468E-007,   2.8956E-007,   6.7821E-006,   2.1190E-006,   4.3143E-007,   3.1181E-009,   6.0799E-008,   8.7839E-008,  
22640.000,   2.9479E-007,   1.5919E-008,   1.6368E-007,   2.8870E-007,   6.7235E-006,   2.1324E-006,   4.3433E-007,   2.9470E-009,   6.0764E-008,   8.7473E-008,  
22650.000,   2.8735E-007,   1.5905E-008,   1.6436E-007,   2.8880E-007,   6.7744E-006,   2.1185E-006,   4.3141E-007,   3.0904E-009,   6.0859E-008,   8.6752E-008,  
22660.000,   2.8966E-007,   1.5660E-008,   1.6353E-007,   2.8952E-007,   6.8144E-006,   2.0903E-006,   4.3268E-007,   3.0747E-009,   6.1313E-008,   8.6967E-008,  
22670.000,   2.8944E-007,   1.5899E-008,   1.6350E-007,   2.9005E-007,   6.7838E-006,   2.1224E-006,   4.3223E-007,   3.0651E-009,   6.0706E-008,   8.7039E-008,  
22680.000,   2.9081E-007,   1.5733E-008,   1.6458E-007,   2.8820E-007,   6.7411E-006,   2.1224E-006,   4.3417E-007,   3.0277E-009,   6.0000E-008,   8.5817E-008,  
22690.016,   2.8584E-007,   1.5514E-008,   1.6441E-007,   2.8751E-007,   6.7052E-006,   2.1127E-006,   4.3095E-007,   2.8554E-009,   5.9799E-008,   8.6980E-008,  
22700.000,   2.8860E-007,   1.4992E-008,   1.6473E-007,   2.8613E-007,   6.6936E-006,   2.1142E-006,   4.3658E-007,   3.0530E-009,   6.0075E-008,   8.6131E-008,  
22710.000,   2.8739E-007,   1.5413E-008,   1.6332E-007,   2.8584E-007,   6.6658E-006,   2.1060E-006,   4.3690E-007,   3.2928E-009,   5.9484E-008,   8.5900E-008,  
22720.000,   2.8480E-007,   1.5552E-008,   1.6127E-007,   2.8586E-007,   6.6715E-006,   2.1155E-006,   4.3784E-007,   2.9940E-009,   6.0718E-008,   8.6200E-008,  
22730.000,   2.8738E-007,   1.5242E-008,   1.6259E-007,   2.8647E-007,   6.6768E-006,   2.0925E-006,   4.3974E-007,   2.9048E-009,   6.0148E-008,   8.5067E-008,  
22740.000,   2.8471E-007,   1.5512E-008,   1.6277E-007,   2.8828E-007,   6.6807E-006,   2.1042E-006,   4.3994E-007,   2.8892E-009,   5.9406E-008,   8.5583E-008,  
22750.000,   2.8454E-007,   1.5269E-008,   1.6252E-007,   2.8464E-007,   6.6587E-006,   2.0937E-006,   4.3956E-007,   3.2241E-009,   5.9782E-008,   8.5022E-008,  
22760.000,   2.8537E-007,   1.5481E-008,   1.6229E-007,   2.8255E-007,   6.6785E-006,   2.0993E-006,   4.4271E-007,   3.1843E-009,   6.0366E-008,   8.4607E-008,  
22770.000,   2.8173E-007,   1.5205E-008,   1.6361E-007,   2.8574E-007,   6.6586E-006,   2.0873E-006,   4.3984E-007,   3.0940E-009,   6.0437E-008,   8.4460E-008,  
22780.000,   2.8357E-007,   1.5317E-008,   1.6160E-007,   2.8448E-007,   6.6111E-006,   2.0950E-006,   4.4282E-007,   3.1928E-009,   5.9680E-008,   8.4886E-008,  
22790.000,   2.8264E-007,   1.5183E-008,   1.6271E-007,   2.8240E-007,   6.6361E-006,   2.1062E-006,   4.4529E-007,   3.0410E-009,   6.0016E-008,   8.4627E-008,  
22800.000,   2.8124E-007,   1.5167E-008,   1.6207E-007,   2.8005E-007,   6.5681E-006,   2.0822E-006,   4.4310E-007,   3.0892E-009,   5.9510E-008,   8.4392E-008,  
22810.000,   2.8233E-007,   1.5287E-008,   1.6173E-007,   2.8168E-007,   6.6034E-006,   2.0975E-006,   4.4569E-007,   3.0217E-009,   5.9264E-008,   8.4128E-008,  
22820.000,   2.8075E-007,   1.5151E-008,   1.6156E-007,   2.8163E-007,   6.6188E-006,   2.0826E-006,   4.4420E-007,   3.0759E-009,   5.9663E-008,   8.3948E-008,  
22830.000,   2.8140E-007,   1.4896E-008,   1.6160E-007,   2.8307E-007,   6.5665E-006,   2.0759E-006,   4.4594E-007,   3.1843E-009,   5.9439E-008,   8.4335E-008,  
22840.000,   2.8016E-007,   1.5334E-008,   1.6053E-007,   2.8149E-007,   6.5456E-006,   2.0760E-006,   4.4699E-007,   3.0277E-009,   5.9598E-008,   8.3722E-008,  
22850.000,   2.7803E-007,   1.4933E-008,   1.6133E-007,   2.8030E-007,   6.5667E-006,   2.0819E-006,   4.4486E-007,   3.0193E-009,   5.9796E-008,   8.3023E-008,  
22860.000,   2.7869E-007,   1.4928E-008,   1.6119E-007,   2.8148E-007,   6.5488E-006,   2.0856E-006,   4.4837E-007,   2.7976E-009,   5.9586E-008,   8.2541E-008,  
22870.000,   2.7699E-007,   1.4743E-008,   1.6106E-007,   2.7971E-007,   6.5404E-006,   2.0663E-006,   4.4444E-007,   3.2133E-009,   5.9112E-008,   8.2007E-008,  
22880.000,   2.7811E-007,   1.4583E-008,   1.5951E-007,   2.7856E-007,   6.5293E-006,   2.0803E-006,   4.4349E-007,   3.2434E-009,   5.9192E-008,   8.3243E-008,  
22890.000,   2.7664E-007,   1.4872E-008,   1.6077E-007,   2.7963E-007,   6.5127E-006,   2.0727E-006,   4.5343E-007,   3.0482E-009,   5.9882E-008,   8.2073E-008,  
22900.000,   2.7752E-007,   1.4604E-008,   1.5987E-007,   2.7878E-007,   6.5254E-006,   2.0671E-006,   4.5511E-007,   3.3795E-009,   6.0236E-008,   8.1569E-008,  
22910.000,   2.7504E-007,   1.4901E-008,   1.5957E-007,   2.7990E-007,   6.4959E-006,   2.0711E-006,   4.5523E-007,   3.0602E-009,   5.9010E-008,   8.2005E-008,  
22920.000,   2.7498E-007,   1.4765E-008,   1.6114E-007,   2.7744E-007,   6.4774E-006,   2.0595E-006,   4.5284E-007,   3.2084E-009,   5.8875E-008,   8.2834E-008,  
22930.000,   2.7320E-007,   1.4582E-008,   1.6235E-007,   2.7698E-007,   6.5006E-006,   2.0831E-006,   4.5227E-007,   2.8446E-009,   5.9107E-008,   8.1584E-008,  
22940.000,   2.7348E-007,   1.4792E-008,   1.5902E-007,   2.7759E-007,   6.4470E-006,   2.0729E-006,   4.5402E-007,   3.1795E-009,   5.9459E-008,   8.1770E-008,  
22950.000,   2.7269E-007,   1.4881E-008,   1.6094E-007,   2.7582E-007,   6.4634E-006,   2.0718E-006,   4.5355E-007,   3.1060E-009,   5.9630E-008,   8.2183E-008,  
22960.000,   2.7416E-007,   1.4484E-008,   1.5869E-007,   2.7760E-007,   6.4715E-006,   2.0612E-006,   4.5734E-007,   3.3012E-009,   5.9390E-008,   8.1387E-008,  
22970.016,   2.7028E-007,   1.4364E-008,   1.6025E-007,   2.7852E-007,   6.4573E-006,   2.0577E-006,   4.5503E-007,   2.9964E-009,   5.9694E-008,   8.0777E-008,  
22980.016,   2.7142E-007,   1.4190E-008,   1.6069E-007,   2.7788E-007,   6.4342E-006,   2.0497E-006,   4.5716E-007,   3.1470E-009,   5.9254E-008,   8.0593E-008,  
22990.031,   2.7103E-007,   1.4542E-008,   1.5930E-007,   2.7623E-007,   6.4624E-006,   2.0617E-006,   4.5894E-007,   3.3048E-009,   5.8877E-008,   8.0934E-008,  
23000.016,   2.6887E-007,   1.3987E-008,   1.5806E-007,   2.7710E-007,   6.4242E-006,   2.0538E-006,   4.6077E-007,   3.1602E-009,   5.9255E-008,   8.0893E-008,  
23010.016,   2.6988E-007,   1.4216E-008,   1.5943E-007,   2.7707E-007,   6.4083E-006,   2.0685E-006,   4.5831E-007,   2.9012E-009,   5.9335E-008,   8.0814E-008,  
23020.016,   2.7069E-007,   1.4447E-008,   1.5911E-007,   2.7553E-007,   6.4312E-006,   2.0547E-006,   4.6105E-007,   3.0566E-009,   5.9158E-008,   7.9800E-008,  
23030.016,   2.6685E-007,   1.4140E-008,   1.5947E-007,   2.7591E-007,   6.4268E-006,   2.0489E-006,   4.5828E-007,   3.1699E-009,   6.0199E-008,   8.0271E-008,  
23040.016,   2.6757E-007,   1.4259E-008,   1.5933E-007,   2.7451E-007,   6.3608E-006,   2.0445E-006,   4.5800E-007,   3.1614E-009,   5.9916E-008,   7.9754E-008,  
23050.016,   2.6437E-007,   1.4534E-008,   1.5957E-007,   2.7282E-007,   6.3424E-006,   2.0398E-006,   4.6054E-007,   3.1410E-009,   5.9524E-008,   7.9422E-008,  
23060.016,   2.6682E-007,   1.4370E-008,   1.5801E-007,   2.7257E-007,   6.3572E-006,   2.0434E-006,   4.6276E-007,   3.1145E-009,   5.9393E-008,   7.9725E-008,  
23070.031,   2.6609E-007,   1.4245E-008,   1.5830E-007,   2.7379E-007,   6.3246E-006,   2.0354E-006,   4.6468E-007,   3.2422E-009,   5.9107E-008,   7.8940E-008,  
23080.016,   2.6510E-007,   1.4324E-008,   1.5710E-007,   2.7351E-007,   6.3541E-006,   2.0346E-006,   4.6530E-007,   3.3072E-009,   5.8540E-008,   7.8240E-008,  
23090.016,   2.6575E-007,   1.4294E-008,   1.5846E-007,   2.7155E-007,   6.2841E-006,   2.0286E-006,   4.6266E-007,   2.8976E-009,   5.8795E-008,   7.8267E-008,  
23100.016,   2.6497E-007,   1.4183E-008,   1.5961E-007,   2.7478E-007,   6.2930E-006,   2.0419E-006,   4.6400E-007,   3.2976E-009,   5.9001E-008,   7.8546E-008,  
23110.016,   2.6562E-007,   1.4028E-008,   1.5657E-007,   2.7198E-007,   6.2724E-006,   2.0292E-006,   4.6515E-007,   3.3349E-009,   5.9128E-008,   7.8957E-008,  
23120.016,   2.6263E-007,   1.4013E-008,   1.5643E-007,   2.6675E-007,   6.2445E-006,   2.0256E-006,   4.6439E-007,   3.1422E-009,   5.8542E-008,   7.7989E-008,  
23130.016,   2.6380E-007,   1.3639E-008,   1.5603E-007,   2.6901E-007,   6.2667E-006,   2.0239E-006,   4.6384E-007,   2.8422E-009,   5.8488E-008,   7.8065E-008,  
23140.016,   2.6309E-007,   1.3620E-008,   1.5792E-007,   2.6971E-007,   6.2906E-006,   2.0239E-006,   4.6332E-007,   3.0217E-009,   5.8093E-008,   7.8735E-008,  
23150.016,   2.6253E-007,   1.3896E-008,   1.5649E-007,   2.7096E-007,   6.2595E-006,   2.0310E-006,   4.6631E-007,   2.7241E-009,   5.7988E-008,   7.7710E-008,  
23160.016,   2.6211E-007,   1.3966E-008,   1.5624E-007,   2.6826E-007,   6.2320E-006,   2.0161E-006,   4.6717E-007,   3.2325E-009,   5.8728E-008,   7.6933E-008,  
23170.016,   2.6303E-007,   1.3835E-008,   1.5617E-007,   2.6776E-007,   6.1870E-006,   2.0210E-006,   4.6910E-007,   3.0434E-009,   5.8027E-008,   7.7051E-008,  
23180.016,   2.5968E-007,   1.3593E-008,   1.5449E-007,   2.7035E-007,   6.1743E-006,   2.0191E-006,   4.7017E-007,   3.0145E-009,   5.8506E-008,   7.6689E-008,  
23190.016,   2.5805E-007,   1.3516E-008,   1.5547E-007,   2.6722E-007,   6.1979E-006,   2.0236E-006,   4.6792E-007,   3.0843E-009,   5.7641E-008,   7.6363E-008,  
23200.031,   2.5933E-007,   1.3692E-008,   1.5672E-007,   2.6754E-007,   6.1823E-006,   2.0067E-006,   4.6914E-007,   2.8651E-009,   5.7735E-008,   7.6118E-008,  
23210.016,   2.6017E-007,   1.3800E-008,   1.5459E-007,   2.6761E-007,   6.1600E-006,   1.9930E-006,   4.7044E-007,   3.0181E-009,   5.7907E-008,   7.5948E-008,  
23220.016,   2.6150E-007,   1.3788E-008,   1.5411E-007,   2.6513E-007,   6.1373E-006,   1.9957E-006,   4.6813E-007,   3.1687E-009,   5.8029E-008,   7.6220E-008,  
23230.016,   2.6083E-007,   1.3407E-008,   1.5375E-007,   2.6582E-007,   6.1245E-006,   1.9901E-006,   4.7007E-007,   3.0373E-009,   5.8492E-008,   7.6257E-008,  
23240.016,   2.5573E-007,   1.3135E-008,   1.5450E-007,   2.6517E-007,   6.1397E-006,   2.0052E-006,   4.6952E-007,   2.9169E-009,   5.8158E-008,   7.5651E-008,  
23250.016,   2.5745E-007,   1.3361E-008,   1.5363E-007,   2.6428E-007,   6.0902E-006,   1.9999E-006,   4.7570E-007,   2.8530E-009,   5.7414E-008,   7.5592E-008,  
23260.016,   2.5413E-007,   1.3229E-008,   1.5467E-007,   2.6342E-007,   6.1033E-006,   2.0025E-006,   4.6792E-007,   3.2373E-009,   5.8076E-008,   7.6164E-008,  
23270.016,   2.5652E-007,   1.3636E-008,   1.5416E-007,   2.6157E-007,   6.0542E-006,   1.9947E-006,   4.7188E-007,   3.3289E-009,   5.7808E-008,   7.4625E-008,  
23280.016,   2.5598E-007,   1.3369E-008,   1.5357E-007,   2.6177E-007,   6.0522E-006,   1.9961E-006,   4.6969E-007,   3.1663E-009,   5.8245E-008,   7.5789E-008,  
23290.016,   2.5476E-007,   1.3073E-008,   1.5295E-007,   2.6500E-007,   6.0431E-006,   1.9888E-006,   4.7280E-007,   3.1759E-009,   5.7541E-008,   7.4277E-008,  
23300.016,   2.5409E-007,   1.3152E-008,   1.5341E-007,   2.6082E-007,   6.0312E-006,   1.9772E-006,   4.7126E-007,   2.9663E-009,   5.7013E-008,   7.4858E-008,  
23310.016,   2.5387E-007,   1.3263E-008,   1.5373E-007,   2.6439E-007,   6.1055E-006,   1.9882E-006,   4.7425E-007,   2.9651E-009,   5.7823E-008,   7.4881E-008,  
23320.016,   2.5388E-007,   1.3128E-008,   1.5447E-007,   2.6151E-007,   6.0260E-006,   1.9842E-006,   4.7450E-007,   3.0241E-009,   5.7451E-008,   7.4345E-008,  
23330.016,   2.4999E-007,   1.2989E-008,   1.5253E-007,   2.6047E-007,   6.0988E-006,   1.9812E-006,   4.7871E-007,   3.4735E-009,   5.8189E-008,   7.3718E-008,  
