Jul 18, 2019  11:56:19 AM
Residual Gas Analyzer Software 
RGA Software Version, 3.218.004

Pressure vs Time Scan Setup:

Active channels in Scan, 10 
Units, Torr
Sample Period, 10.00, sec
Focus Voltage, 90, Volts 
Ion Energy, HIGH 
Electron Energy, 70, eV 
CEM Voltage, 1060, Volts
CEM Gain, 1.11E+003 
Sensitivity Factor, 8.30E-005 
Filament Current, 1.00, mAmps
Start time, Jul 18, 2019  11:56:19 AM 
Channel,  Mass(amu),     Name,                 Cal Factor,  Noise Floor, CEM Status

1         2.00           H2                    1.00         2            OFF
2         12.00          Carbon                1.00         2            OFF
3         14.00          Nitrogen              1.00         2            OFF
4         16.00          CH4                   1.00         2            OFF
5         18.00          H2O                   1.00         2            OFF
6         28.00          CO                    1.00         2            OFF
7         32.00          O2                    1.00         2            OFF
8         34.00          H2S                   1.00         2            OFF
9         40.00          KH/NaOH               1.00         2            OFF
10        44.00          CO2                   1.00         2            OFF


Time(s)      Channel#1   Channel#2   Channel#3   Channel#4   Channel#5   Channel#6   Channel#7   Channel#8   Channel#9   Channel#10  

17080.000,   3.0340E-007,   5.6019E-008,   1.6996E-007,   3.2744E-007,   6.2812E-006,   2.7040E-006,   5.6261E-007,   5.2542E-009,   6.5673E-008,   6.6285E-007,  
17090.000,   3.0625E-007,   5.6281E-008,   1.6884E-007,   3.2796E-007,   6.3255E-006,   2.7190E-006,   5.6038E-007,   5.1639E-009,   6.6520E-008,   6.6716E-007,  
17100.000,   3.0723E-007,   5.6910E-008,   1.6940E-007,   3.2686E-007,   6.3511E-006,   2.6938E-006,   5.6056E-007,   5.0458E-009,   6.6690E-008,   6.6415E-007,  
17110.000,   3.0632E-007,   5.6706E-008,   1.7038E-007,   3.2909E-007,   6.3637E-006,   2.7145E-006,   5.5894E-007,   5.3313E-009,   6.6378E-008,   6.7177E-007,  
17120.000,   3.0703E-007,   5.6161E-008,   1.6965E-007,   3.3198E-007,   6.3690E-006,   2.7238E-006,   5.6011E-007,   5.2578E-009,   6.6463E-008,   6.7116E-007,  
17130.000,   3.0629E-007,   5.6133E-008,   1.6960E-007,   3.3106E-007,   6.3678E-006,   2.7258E-006,   5.6197E-007,   5.0229E-009,   6.6978E-008,   6.7142E-007,  
17140.000,   3.0773E-007,   5.6187E-008,   1.6986E-007,   3.3230E-007,   6.3906E-006,   2.7145E-006,   5.5465E-007,   5.2072E-009,   6.6637E-008,   6.7758E-007,  
17150.000,   3.0836E-007,   5.6848E-008,   1.6982E-007,   3.3084E-007,   6.3803E-006,   2.7041E-006,   5.5737E-007,   5.1072E-009,   6.6734E-008,   6.8031E-007,  
17160.000,   3.0933E-007,   5.6837E-008,   1.6934E-007,   3.3103E-007,   6.3800E-006,   2.7154E-006,   5.5492E-007,   4.9169E-009,   6.6129E-008,   6.8500E-007,  
17170.000,   3.0918E-007,   5.7596E-008,   1.6876E-007,   3.3212E-007,   6.4010E-006,   2.7173E-006,   5.5445E-007,   5.0855E-009,   6.6716E-008,   6.7909E-007,  
17180.000,   3.0839E-007,   5.7029E-008,   1.7085E-007,   3.3420E-007,   6.4027E-006,   2.7262E-006,   5.5690E-007,   5.0181E-009,   6.6748E-008,   6.8503E-007,  
17190.000,   3.0940E-007,   5.6851E-008,   1.6981E-007,   3.3675E-007,   6.4654E-006,   2.7138E-006,   5.5217E-007,   4.9747E-009,   6.6625E-008,   6.8464E-007,  
17200.000,   3.1206E-007,   5.7353E-008,   1.6901E-007,   3.3307E-007,   6.3953E-006,   2.6972E-006,   5.5502E-007,   4.9024E-009,   6.7022E-008,   6.9147E-007,  
17210.016,   3.1276E-007,   5.7231E-008,   1.6922E-007,   3.3303E-007,   6.4671E-006,   2.6980E-006,   5.4835E-007,   5.0337E-009,   6.6339E-008,   6.8667E-007,  
17220.000,   3.1332E-007,   5.7107E-008,   1.7038E-007,   3.3471E-007,   6.4824E-006,   2.7240E-006,   5.4694E-007,   5.1398E-009,   6.6895E-008,   6.9504E-007,  
17230.000,   3.1311E-007,   5.7945E-008,   1.7045E-007,   3.3383E-007,   6.4619E-006,   2.7046E-006,   5.5265E-007,   5.0663E-009,   6.6689E-008,   6.9957E-007,  
17240.016,   3.1250E-007,   5.7814E-008,   1.7013E-007,   3.3464E-007,   6.4368E-006,   2.7167E-006,   5.5278E-007,   4.9566E-009,   6.7175E-008,   7.0000E-007,  
17250.000,   3.1411E-007,   5.7758E-008,   1.7015E-007,   3.3673E-007,   6.4736E-006,   2.6940E-006,   5.4792E-007,   4.8325E-009,   6.7775E-008,   7.0400E-007,  
17260.000,   3.1605E-007,   5.8170E-008,   1.6942E-007,   3.3673E-007,   6.5112E-006,   2.7227E-006,   5.4912E-007,   4.9530E-009,   6.6936E-008,   7.0614E-007,  
17270.000,   3.1543E-007,   5.8094E-008,   1.6938E-007,   3.3986E-007,   6.4992E-006,   2.6915E-006,   5.4824E-007,   5.0410E-009,   6.7270E-008,   7.0829E-007,  
17280.000,   3.1456E-007,   5.8419E-008,   1.7124E-007,   3.3762E-007,   6.5131E-006,   2.7190E-006,   5.5031E-007,   5.0892E-009,   6.6827E-008,   7.0979E-007,  
17290.000,   3.1519E-007,   5.8812E-008,   1.7157E-007,   3.3971E-007,   6.5043E-006,   2.7057E-006,   5.4638E-007,   5.1024E-009,   6.7399E-008,   7.1180E-007,  
17300.000,   3.1601E-007,   5.8204E-008,   1.7171E-007,   3.3786E-007,   6.5203E-006,   2.7090E-006,   5.4608E-007,   4.8639E-009,   6.6984E-008,   7.1395E-007,  
17310.000,   3.1723E-007,   5.8517E-008,   1.7138E-007,   3.3811E-007,   6.5205E-006,   2.6993E-006,   5.4795E-007,   5.1000E-009,   6.6684E-008,   7.1387E-007,  
17320.016,   3.1899E-007,   5.8270E-008,   1.7136E-007,   3.4271E-007,   6.5442E-006,   2.7089E-006,   5.4649E-007,   4.9952E-009,   6.7955E-008,   7.2232E-007,  
17330.016,   3.1972E-007,   5.9686E-008,   1.7096E-007,   3.3786E-007,   6.5560E-006,   2.7065E-006,   5.4736E-007,   4.9325E-009,   6.6553E-008,   7.2394E-007,  
17340.000,   3.1875E-007,   5.8984E-008,   1.7054E-007,   3.4207E-007,   6.5793E-006,   2.7061E-006,   5.4270E-007,   4.8627E-009,   6.7299E-008,   7.2963E-007,  
17350.000,   3.2166E-007,   5.9439E-008,   1.7051E-007,   3.3978E-007,   6.5347E-006,   2.7202E-006,   5.4315E-007,   5.1410E-009,   6.7386E-008,   7.3019E-007,  
17360.000,   3.2152E-007,   5.9339E-008,   1.7141E-007,   3.4129E-007,   6.5443E-006,   2.7070E-006,   5.4151E-007,   4.8530E-009,   6.7372E-008,   7.3072E-007,  
17370.000,   3.2057E-007,   5.9254E-008,   1.7227E-007,   3.4366E-007,   6.5649E-006,   2.7163E-006,   5.4050E-007,   4.7771E-009,   6.8130E-008,   7.3256E-007,  
17380.016,   3.2212E-007,   5.9343E-008,   1.7088E-007,   3.4024E-007,   6.5872E-006,   2.7150E-006,   5.4354E-007,   5.1241E-009,   6.6806E-008,   7.4307E-007,  
17390.000,   3.2411E-007,   6.0336E-008,   1.7153E-007,   3.4488E-007,   6.6237E-006,   2.7198E-006,   5.3604E-007,   4.7434E-009,   6.7996E-008,   7.4395E-007,  
17400.000,   3.2510E-007,   6.0272E-008,   1.7079E-007,   3.4809E-007,   6.6147E-006,   2.7261E-006,   5.3684E-007,   4.6012E-009,   6.7861E-008,   7.5326E-007,  
17410.000,   3.2416E-007,   6.0873E-008,   1.7301E-007,   3.4728E-007,   6.5940E-006,   2.7247E-006,   5.3948E-007,   4.7578E-009,   6.7717E-008,   7.5595E-007,  
17420.000,   3.2696E-007,   6.0553E-008,   1.7228E-007,   3.4749E-007,   6.6300E-006,   2.7347E-006,   5.3821E-007,   4.7036E-009,   6.8302E-008,   7.6155E-007,  
17430.000,   3.2515E-007,   6.0445E-008,   1.7304E-007,   3.4651E-007,   6.6359E-006,   2.7301E-006,   5.4002E-007,   4.8723E-009,   6.7389E-008,   7.6583E-007,  
17440.016,   3.2794E-007,   6.0799E-008,   1.7231E-007,   3.4699E-007,   6.6349E-006,   2.7228E-006,   5.3697E-007,   4.8566E-009,   6.7686E-008,   7.7326E-007,  
17450.000,   3.2653E-007,   6.0978E-008,   1.7273E-007,   3.4956E-007,   6.6190E-006,   2.7252E-006,   5.3650E-007,   4.8217E-009,   6.7830E-008,   7.7271E-007,  
17460.000,   3.2862E-007,   6.1749E-008,   1.7211E-007,   3.4755E-007,   6.6149E-006,   2.7423E-006,   5.3347E-007,   4.6747E-009,   6.7047E-008,   7.7978E-007,  
17470.000,   3.2852E-007,   6.1895E-008,   1.7139E-007,   3.5061E-007,   6.6558E-006,   2.7353E-006,   5.3076E-007,   4.7036E-009,   6.8078E-008,   7.8471E-007,  
17480.000,   3.3031E-007,   6.1792E-008,   1.7246E-007,   3.5019E-007,   6.6498E-006,   2.7402E-006,   5.3256E-007,   4.8253E-009,   6.7834E-008,   7.8935E-007,  
17490.000,   3.3023E-007,   6.2506E-008,   1.7327E-007,   3.5266E-007,   6.6294E-006,   2.7327E-006,   5.3269E-007,   4.9422E-009,   6.8793E-008,   7.9310E-007,  
17500.000,   3.3276E-007,   6.2880E-008,   1.7123E-007,   3.5180E-007,   6.6715E-006,   2.7289E-006,   5.3218E-007,   4.6470E-009,   6.7916E-008,   8.0034E-007,  
17510.000,   3.3141E-007,   6.2955E-008,   1.7167E-007,   3.5283E-007,   6.6666E-006,   2.7513E-006,   5.3046E-007,   5.0627E-009,   6.8230E-008,   8.0409E-007,  
17520.000,   3.3319E-007,   6.3436E-008,   1.7237E-007,   3.5440E-007,   6.7284E-006,   2.7527E-006,   5.3100E-007,   4.7687E-009,   6.8120E-008,   8.1506E-007,  
17530.000,   3.3283E-007,   6.2958E-008,   1.7284E-007,   3.5363E-007,   6.6853E-006,   2.7596E-006,   5.2633E-007,   4.5819E-009,   6.8355E-008,   8.1645E-007,  
17540.016,   3.3586E-007,   6.4036E-008,   1.7258E-007,   3.5729E-007,   6.6922E-006,   2.7466E-006,   5.2743E-007,   4.7711E-009,   6.8700E-008,   8.2611E-007,  
17550.000,   3.3483E-007,   6.4016E-008,   1.7132E-007,   3.5690E-007,   6.7270E-006,   2.7450E-006,   5.2562E-007,   4.6205E-009,   6.9222E-008,   8.2808E-007,  
17560.000,   3.3412E-007,   6.4607E-008,   1.7276E-007,   3.5809E-007,   6.7386E-006,   2.7439E-006,   5.2843E-007,   4.7096E-009,   6.8584E-008,   8.3950E-007,  
17570.000,   3.3727E-007,   6.4500E-008,   1.7237E-007,   3.5818E-007,   6.7507E-006,   2.7623E-006,   5.2744E-007,   4.5060E-009,   6.7610E-008,   8.4643E-007,  
17580.000,   3.3752E-007,   6.4928E-008,   1.7390E-007,   3.5901E-007,   6.7486E-006,   2.7609E-006,   5.2506E-007,   4.6169E-009,   6.8800E-008,   8.4446E-007,  
17590.000,   3.3743E-007,   6.5305E-008,   1.7313E-007,   3.6164E-007,   6.8083E-006,   2.7615E-006,   5.2127E-007,   4.5976E-009,   6.8073E-008,   8.4820E-007,  
17600.000,   3.3630E-007,   6.5475E-008,   1.7241E-007,   3.5874E-007,   6.7779E-006,   2.7574E-006,   5.2213E-007,   4.5747E-009,   6.9173E-008,   8.5954E-007,  
17610.000,   3.3720E-007,   6.6034E-008,   1.7316E-007,   3.6157E-007,   6.7951E-006,   2.7512E-006,   5.2036E-007,   4.1795E-009,   6.8951E-008,   8.6531E-007,  
17620.000,   3.4148E-007,   6.6601E-008,   1.7325E-007,   3.6262E-007,   6.7903E-006,   2.7659E-006,   5.1500E-007,   4.6578E-009,   6.8245E-008,   8.6962E-007,  
17630.000,   3.4045E-007,   6.6782E-008,   1.7410E-007,   3.6422E-007,   6.7886E-006,   2.7642E-006,   5.1787E-007,   4.4904E-009,   6.9471E-008,   8.7695E-007,  
17640.000,   3.3909E-007,   6.6440E-008,   1.7457E-007,   3.6407E-007,   6.8074E-006,   2.7652E-006,   5.1540E-007,   4.5639E-009,   6.8619E-008,   8.7874E-007,  
17650.000,   3.4043E-007,   6.8170E-008,   1.7503E-007,   3.6374E-007,   6.8208E-006,   2.7585E-006,   5.1699E-007,   4.7398E-009,   6.8865E-008,   8.8617E-007,  
17660.000,   3.4325E-007,   6.8136E-008,   1.7481E-007,   3.6730E-007,   6.8618E-006,   2.7487E-006,   5.1294E-007,   4.5627E-009,   6.9549E-008,   8.9274E-007,  
17670.000,   3.4110E-007,   6.8618E-008,   1.7421E-007,   3.7020E-007,   6.8690E-006,   2.7761E-006,   5.1115E-007,   4.4133E-009,   6.9622E-008,   9.0485E-007,  
17680.016,   3.4272E-007,   6.7977E-008,   1.7504E-007,   3.6506E-007,   6.8259E-006,   2.7688E-006,   5.1242E-007,   4.5012E-009,   6.9095E-008,   9.1613E-007,  
17690.000,   3.4383E-007,   6.9113E-008,   1.7348E-007,   3.6954E-007,   6.8505E-006,   2.7782E-006,   5.1331E-007,   4.4289E-009,   6.9078E-008,   9.2392E-007,  
17700.000,   3.4382E-007,   6.8969E-008,   1.7428E-007,   3.7030E-007,   6.8681E-006,   2.7922E-006,   5.0652E-007,   4.5687E-009,   6.9031E-008,   9.2489E-007,  
17710.000,   3.4551E-007,   6.9488E-008,   1.7384E-007,   3.6897E-007,   6.8685E-006,   2.7784E-006,   5.1017E-007,   4.7554E-009,   6.9224E-008,   9.2748E-007,  
17720.000,   3.4571E-007,   6.9247E-008,   1.7596E-007,   3.7472E-007,   6.8973E-006,   2.8032E-006,   5.0658E-007,   4.6157E-009,   7.0101E-008,   9.3923E-007,  
17730.000,   3.4730E-007,   7.0488E-008,   1.7521E-007,   3.7454E-007,   6.9197E-006,   2.7880E-006,   5.0894E-007,   4.4916E-009,   6.9890E-008,   9.5883E-007,  
17740.000,   3.4960E-007,   7.0570E-008,   1.7512E-007,   3.7413E-007,   6.9195E-006,   2.7909E-006,   5.0496E-007,   4.5916E-009,   6.9640E-008,   9.6280E-007,  
17750.000,   3.5220E-007,   7.0864E-008,   1.7470E-007,   3.7539E-007,   6.9508E-006,   2.7975E-006,   5.1109E-007,   4.5928E-009,   6.9978E-008,   9.7259E-007,  
17760.000,   3.5169E-007,   7.1149E-008,   1.7451E-007,   3.7598E-007,   6.9485E-006,   2.8142E-006,   5.0509E-007,   4.6193E-009,   7.0301E-008,   9.7590E-007,  
17770.000,   3.5095E-007,   7.2084E-008,   1.7556E-007,   3.7740E-007,   6.9006E-006,   2.8090E-006,   5.0135E-007,   4.2928E-009,   7.0188E-008,   9.7742E-007,  
17780.000,   3.5133E-007,   7.2654E-008,   1.7547E-007,   3.7934E-007,   6.9459E-006,   2.8259E-006,   4.9970E-007,   4.4518E-009,   7.0046E-008,   9.9509E-007,  
17790.000,   3.4825E-007,   7.3051E-008,   1.7632E-007,   3.7858E-007,   6.9572E-006,   2.8021E-006,   4.9735E-007,   4.3265E-009,   6.9749E-008,   1.0021E-006,  
17800.000,   3.5126E-007,   7.3489E-008,   1.7565E-007,   3.8082E-007,   6.9892E-006,   2.8115E-006,   4.9762E-007,   4.3084E-009,   6.9972E-008,   1.0080E-006,  
17810.000,   3.5413E-007,   7.3613E-008,   1.7548E-007,   3.8175E-007,   6.9972E-006,   2.8015E-006,   4.9909E-007,   4.5036E-009,   7.0227E-008,   1.0178E-006,  
17820.000,   3.5437E-007,   7.3888E-008,   1.7694E-007,   3.8351E-007,   7.0071E-006,   2.8091E-006,   4.9937E-007,   4.1337E-009,   7.0118E-008,   1.0313E-006,  
17830.000,   3.5476E-007,   7.4552E-008,   1.7670E-007,   3.8375E-007,   7.0219E-006,   2.8284E-006,   4.9681E-007,   4.2831E-009,   7.0801E-008,   1.0404E-006,  
17840.016,   3.5732E-007,   7.4824E-008,   1.7671E-007,   3.8570E-007,   7.0027E-006,   2.8401E-006,   4.9337E-007,   4.3627E-009,   7.0834E-008,   1.0534E-006,  
17850.000,   3.5676E-007,   7.6219E-008,   1.7579E-007,   3.8602E-007,   7.0419E-006,   2.8294E-006,   4.9522E-007,   4.2964E-009,   7.0130E-008,   1.0518E-006,  
17860.000,   3.6025E-007,   7.6437E-008,   1.7717E-007,   3.8846E-007,   6.9865E-006,   2.8395E-006,   4.9279E-007,   4.4072E-009,   7.0607E-008,   1.0548E-006,  
17870.000,   3.6090E-007,   7.6576E-008,   1.7567E-007,   3.8722E-007,   7.0398E-006,   2.8513E-006,   4.9085E-007,   4.5072E-009,   7.1175E-008,   1.0667E-006,  
17880.000,   3.6046E-007,   7.6994E-008,   1.7565E-007,   3.9208E-007,   7.0982E-006,   2.8336E-006,   4.8908E-007,   4.3639E-009,   7.0708E-008,   1.0806E-006,  
17890.000,   3.6062E-007,   7.7545E-008,   1.7657E-007,   3.9040E-007,   7.0689E-006,   2.8163E-006,   4.8618E-007,   4.5386E-009,   7.1413E-008,   1.0945E-006,  
17900.000,   3.6247E-007,   7.8588E-008,   1.7747E-007,   3.9094E-007,   7.0700E-006,   2.8541E-006,   4.8466E-007,   4.3048E-009,   7.0466E-008,   1.0986E-006,  
17910.000,   3.6171E-007,   7.9319E-008,   1.7719E-007,   3.9510E-007,   7.0579E-006,   2.8426E-006,   4.8466E-007,   4.4795E-009,   7.1023E-008,   1.1175E-006,  
17920.000,   3.6458E-007,   7.9651E-008,   1.7792E-007,   3.9155E-007,   7.0957E-006,   2.8534E-006,   4.8232E-007,   4.3651E-009,   7.0936E-008,   1.1261E-006,  
17930.016,   3.6018E-007,   7.9688E-008,   1.7745E-007,   3.9573E-007,   7.1111E-006,   2.8592E-006,   4.8545E-007,   4.2904E-009,   7.0247E-008,   1.1388E-006,  
17940.016,   3.6311E-007,   8.0365E-008,   1.7699E-007,   3.9493E-007,   7.1018E-006,   2.8599E-006,   4.8387E-007,   4.3494E-009,   7.1290E-008,   1.1452E-006,  
17950.000,   3.6754E-007,   8.2028E-008,   1.7803E-007,   3.9758E-007,   7.1427E-006,   2.8514E-006,   4.8217E-007,   4.4916E-009,   7.1713E-008,   1.1543E-006,  
17960.000,   3.6487E-007,   8.1516E-008,   1.7759E-007,   3.9964E-007,   7.1921E-006,   2.8620E-006,   4.8023E-007,   4.2687E-009,   7.1658E-008,   1.1601E-006,  
17970.000,   3.6389E-007,   8.1859E-008,   1.7793E-007,   4.0445E-007,   7.1773E-006,   2.8621E-006,   4.7825E-007,   4.5205E-009,   7.1793E-008,   1.1844E-006,  
17980.000,   3.6794E-007,   8.2652E-008,   1.7810E-007,   4.0632E-007,   7.1693E-006,   2.8812E-006,   4.7659E-007,   4.3518E-009,   7.1181E-008,   1.1947E-006,  
17990.000,   3.6722E-007,   8.4624E-008,   1.7786E-007,   4.0172E-007,   7.1952E-006,   2.8907E-006,   4.7146E-007,   4.3602E-009,   7.1533E-008,   1.2008E-006,  
18000.000,   3.6926E-007,   8.4871E-008,   1.7927E-007,   4.0639E-007,   7.1967E-006,   2.8972E-006,   4.7372E-007,   4.4602E-009,   7.1829E-008,   1.2164E-006,  
18010.000,   3.6956E-007,   8.5360E-008,   1.7819E-007,   4.0486E-007,   7.1712E-006,   2.9136E-006,   4.6830E-007,   4.4928E-009,   7.1353E-008,   1.2311E-006,  
18020.000,   3.7296E-007,   8.5533E-008,   1.7922E-007,   4.1070E-007,   7.1422E-006,   2.8896E-006,   4.6931E-007,   4.3554E-009,   7.1906E-008,   1.2304E-006,  
18030.000,   3.7199E-007,   8.6167E-008,   1.7949E-007,   4.0641E-007,   7.1994E-006,   2.9220E-006,   4.6853E-007,   4.1711E-009,   7.1140E-008,   1.2390E-006,  
18040.000,   3.6928E-007,   8.6618E-008,   1.7723E-007,   4.0597E-007,   7.2294E-006,   2.9099E-006,   4.6699E-007,   4.5494E-009,   7.1461E-008,   1.2608E-006,  
18050.000,   3.7274E-007,   8.8795E-008,   1.7944E-007,   4.1316E-007,   7.2063E-006,   2.9164E-006,   4.6914E-007,   4.1675E-009,   7.0866E-008,   1.2808E-006,  
18060.000,   3.7601E-007,   8.8180E-008,   1.7864E-007,   4.1340E-007,   7.2603E-006,   2.9231E-006,   4.6581E-007,   4.3169E-009,   7.1101E-008,   1.2886E-006,  
18070.000,   3.7634E-007,   8.9447E-008,   1.7909E-007,   4.1694E-007,   7.2050E-006,   2.9066E-006,   4.6295E-007,   4.0361E-009,   7.1428E-008,   1.2937E-006,  
18080.000,   3.7831E-007,   9.0595E-008,   1.7759E-007,   4.1303E-007,   7.2521E-006,   2.9122E-006,   4.6152E-007,   4.5241E-009,   7.1937E-008,   1.3066E-006,  
18090.000,   3.7771E-007,   9.1069E-008,   1.8005E-007,   4.1698E-007,   7.2120E-006,   2.9163E-006,   4.6025E-007,   4.3843E-009,   7.1383E-008,   1.3212E-006,  
18100.000,   3.7864E-007,   9.1245E-008,   1.7889E-007,   4.1864E-007,   7.2663E-006,   2.9067E-006,   4.5795E-007,   4.1205E-009,   7.1906E-008,   1.3327E-006,  
18110.000,   3.7947E-007,   9.1911E-008,   1.7931E-007,   4.1912E-007,   7.3182E-006,   2.9326E-006,   4.5643E-007,   4.2241E-009,   7.3201E-008,   1.3493E-006,  
18120.000,   3.7960E-007,   9.2948E-008,   1.8140E-007,   4.2194E-007,   7.3680E-006,   2.9410E-006,   4.5548E-007,   4.1265E-009,   7.2290E-008,   1.3713E-006,  
18130.000,   3.8073E-007,   9.3452E-008,   1.8003E-007,   4.2480E-007,   7.3361E-006,   2.9312E-006,   4.5467E-007,   4.0494E-009,   7.2375E-008,   1.3708E-006,  
18140.000,   3.8101E-007,   9.4480E-008,   1.8030E-007,   4.2545E-007,   7.2863E-006,   2.9428E-006,   4.4997E-007,   3.9759E-009,   7.3113E-008,   1.3842E-006,  
18150.000,   3.8317E-007,   9.5229E-008,   1.8093E-007,   4.3029E-007,   7.2911E-006,   2.9516E-006,   4.4798E-007,   3.9313E-009,   7.2820E-008,   1.4030E-006,  
18160.000,   3.8338E-007,   9.5192E-008,   1.8103E-007,   4.2727E-007,   7.3825E-006,   2.9446E-006,   4.4956E-007,   4.3518E-009,   7.3223E-008,   1.4093E-006,  
18170.000,   3.8562E-007,   9.6110E-008,   1.8048E-007,   4.3022E-007,   7.3643E-006,   2.9489E-006,   4.4734E-007,   3.9795E-009,   7.2517E-008,   1.4179E-006,  
18180.000,   3.8797E-007,   9.6499E-008,   1.8030E-007,   4.3223E-007,   7.3623E-006,   2.9595E-006,   4.4184E-007,   4.0217E-009,   7.2327E-008,   1.4273E-006,  
18190.000,   3.8903E-007,   9.6546E-008,   1.8080E-007,   4.3046E-007,   7.3711E-006,   2.9488E-006,   4.4020E-007,   3.9229E-009,   7.2737E-008,   1.4446E-006,  
18200.000,   3.8947E-007,   9.7970E-008,   1.8206E-007,   4.3402E-007,   7.3558E-006,   2.9643E-006,   4.3931E-007,   4.0072E-009,   7.3380E-008,   1.4636E-006,  
18210.000,   3.9068E-007,   9.9998E-008,   1.8335E-007,   4.3873E-007,   7.4004E-006,   2.9602E-006,   4.4089E-007,   4.0518E-009,   7.2760E-008,   1.4760E-006,  
18220.000,   3.9053E-007,   9.9822E-008,   1.8061E-007,   4.4076E-007,   7.4320E-006,   2.9745E-006,   4.4000E-007,   4.1518E-009,   7.3253E-008,   1.4946E-006,  
18230.016,   3.9438E-007,   1.0126E-007,   1.8164E-007,   4.3893E-007,   7.4846E-006,   2.9894E-006,   4.3821E-007,   4.2759E-009,   7.2507E-008,   1.5108E-006,  
18240.016,   3.9576E-007,   1.0224E-007,   1.8119E-007,   4.4299E-007,   7.4651E-006,   2.9830E-006,   4.3427E-007,   4.0747E-009,   7.3472E-008,   1.5325E-006,  
18250.000,   3.9301E-007,   1.0290E-007,   1.8166E-007,   4.4618E-007,   7.4049E-006,   2.9812E-006,   4.3270E-007,   4.1807E-009,   7.3249E-008,   1.5433E-006,  
18260.000,   3.9599E-007,   1.0354E-007,   1.8125E-007,   4.4605E-007,   7.4662E-006,   2.9936E-006,   4.2937E-007,   4.2398E-009,   7.3300E-008,   1.5645E-006,  
18270.000,   3.9818E-007,   1.0465E-007,   1.8305E-007,   4.4954E-007,   7.4827E-006,   2.9998E-006,   4.2814E-007,   3.8072E-009,   7.3627E-008,   1.5785E-006,  
18280.000,   3.9798E-007,   1.0646E-007,   1.8214E-007,   4.5481E-007,   7.5021E-006,   2.9974E-006,   4.2911E-007,   4.1639E-009,   7.4104E-008,   1.5999E-006,  
18290.016,   3.9930E-007,   1.0609E-007,   1.8418E-007,   4.5297E-007,   7.5093E-006,   3.0180E-006,   4.2445E-007,   3.9193E-009,   7.3843E-008,   1.6152E-006,  
18300.000,   3.9877E-007,   1.0843E-007,   1.8255E-007,   4.5721E-007,   7.5332E-006,   3.0029E-006,   4.2359E-007,   3.9795E-009,   7.4400E-008,   1.6298E-006,  
18310.000,   4.0502E-007,   1.0885E-007,   1.8324E-007,   4.5897E-007,   7.5327E-006,   3.0084E-006,   4.2407E-007,   3.8988E-009,   7.3978E-008,   1.6533E-006,  
18320.000,   4.0308E-007,   1.0876E-007,   1.8441E-007,   4.5728E-007,   7.5045E-006,   3.0098E-006,   4.2249E-007,   4.0518E-009,   7.4848E-008,   1.6602E-006,  
18330.000,   4.0209E-007,   1.1043E-007,   1.8456E-007,   4.6213E-007,   7.5411E-006,   3.0261E-006,   4.2182E-007,   4.0108E-009,   7.4719E-008,   1.6637E-006,  
18340.000,   4.0714E-007,   1.1156E-007,   1.8388E-007,   4.6366E-007,   7.5576E-006,   3.0306E-006,   4.1832E-007,   4.0554E-009,   7.4690E-008,   1.6831E-006,  
18350.000,   4.0976E-007,   1.1217E-007,   1.8418E-007,   4.6827E-007,   7.5672E-006,   3.0271E-006,   4.1522E-007,   3.9012E-009,   7.4952E-008,   1.6923E-006,  
18360.000,   4.1054E-007,   1.1301E-007,   1.8455E-007,   4.7016E-007,   7.5557E-006,   3.0264E-006,   4.1412E-007,   4.0795E-009,   7.5022E-008,   1.7153E-006,  
18370.000,   4.1061E-007,   1.1305E-007,   1.8493E-007,   4.6963E-007,   7.5502E-006,   3.0352E-006,   4.1115E-007,   3.9506E-009,   7.3992E-008,   1.7239E-006,  
18380.000,   4.1030E-007,   1.1411E-007,   1.8433E-007,   4.6998E-007,   7.5899E-006,   3.0345E-006,   4.0711E-007,   3.9096E-009,   7.4670E-008,   1.7558E-006,  
18390.000,   4.1175E-007,   1.1442E-007,   1.8510E-007,   4.7157E-007,   7.6181E-006,   3.0292E-006,   4.0628E-007,   3.9602E-009,   7.5275E-008,   1.7594E-006,  
18400.000,   4.1251E-007,   1.1526E-007,   1.8450E-007,   4.7463E-007,   7.6485E-006,   3.0392E-006,   4.0546E-007,   3.8771E-009,   7.5311E-008,   1.7823E-006,  
18410.000,   4.1599E-007,   1.1833E-007,   1.8669E-007,   4.8007E-007,   7.6654E-006,   3.0672E-006,   4.0611E-007,   4.0349E-009,   7.5605E-008,   1.8057E-006,  
18420.000,   4.1851E-007,   1.1803E-007,   1.8480E-007,   4.7583E-007,   7.6758E-006,   3.0877E-006,   4.0552E-007,   3.7470E-009,   7.5514E-008,   1.8102E-006,  
18430.000,   4.2201E-007,   1.1983E-007,   1.8419E-007,   4.8395E-007,   7.7255E-006,   3.0537E-006,   4.0378E-007,   3.8843E-009,   7.5592E-008,   1.8210E-006,  
18440.000,   4.2037E-007,   1.1979E-007,   1.8655E-007,   4.8625E-007,   7.6998E-006,   3.0759E-006,   4.0032E-007,   3.6000E-009,   7.5953E-008,   1.8396E-006,  
18450.000,   4.2245E-007,   1.2006E-007,   1.8517E-007,   4.8275E-007,   7.7655E-006,   3.0349E-006,   3.9836E-007,   4.0843E-009,   7.6798E-008,   1.8437E-006,  
